STNAME,CTYNAME,New_percent_change
Alabama,Autauga County,16.325390395843197
Alabama,Baldwin County,35.55683261750653
Alabama,Barbour County,0.0
Alabama,Bibb County,13.458643953747762
Alabama,Blount County,21.571328954471824
Alabama,Bullock County,0.0
Alabama,Butler County,-1.6368790173402648
Alabama,Calhoun County,14.300460709318541
Alabama,Chambers County,8.263316118091435
Alabama,Cherokee County,26.85073339085422
Alabama,Chilton County,17.088213132901075
Alabama,Clarke County,0.0
Alabama,Clay County,29.726373196182454
Alabama,Cleburne County,6.046915564917721
Alabama,Coffee County,18.403812319308187
Alabama,Colbert County,13.701985824147144
Alabama,Conecuh County,7.374013399730894
Alabama,Coosa County,34.936730802565386
Alabama,Covington County,21.66675011265209
Alabama,Crenshaw County,4.124182830701328
Alabama,Cullman County,28.1528916624338
Alabama,Dale County,17.008945143637177
Alabama,Dallas County,10.940150938980885
Alabama,Elmore County,16.93629234931404
Alabama,Escambia County,17.4133863156587
Alabama,Etowah County,13.674893287706013
Alabama,Fayette County,17.657854423564046
Alabama,Franklin County,19.059832653576116
Alabama,Geneva County,14.56491391344812
Alabama,Greene County,8.499133970931538
Alabama,Hale County,26.214692048169
Alabama,Henry County,13.946702184986748
Alabama,Houston County,-0.05453837164005604
Alabama,Jackson County,24.246171511852555
Alabama,Jefferson County,26.569028570435794
Alabama,Lamar County,20.14624467982975
Alabama,Lauderdale County,14.023941563918907
Alabama,Lawrence County,57.03575082108434
Alabama,Lee County,22.198726435156637
Alabama,Limestone County,0.0
Alabama,Lowndes County,3.4730705163797726
Alabama,Macon County,15.93862815884477
Alabama,Madison County,16.79540821800234
Alabama,Marengo County,22.772738775455824
Alabama,Marion County,19.75065164324432
Alabama,Marshall County,35.95028206939623
Alabama,Mobile County,7.560951121969195
Alabama,Monroe County,0.0
Alabama,Montgomery County,-7.9482223920176125
Alabama,Morgan County,37.26017977307332
Alabama,Pickens County,27.850431342381434
Alabama,Pike County,7.509525211696144
Alabama,Randolph County,25.801317100435007
Alabama,Russell County,12.400527636017644
Alabama,Shelby County,23.41024573950485
Alabama,Sumter County,0.0
Alabama,Talladega County,12.983122906467347
Alabama,Tallapoosa County,19.939582123713606
Alabama,Tuscaloosa County,19.991585583299386
Alabama,Walker County,7.338879218753558
Alabama,Washington County,0.0
Alabama,Wilcox County,8.51620077366233
Alabama,Winston County,11.87820142405216
Alaska,Fairbanks North Star Borough,10.084438068625179
Alaska,Kenai Peninsula Borough,24.87085642580775
Alaska,Ketchikan Gateway Borough,21.267599034834973
Alaska,Kodiak Island Borough,35.89047068095308
Alaska,Petersburg Borough,5.354311654066324
Arizona,Apache County,73.37363074504934
Arizona,Cochise County,64.97736992899557
Arizona,Coconino County,39.48434843184696
Arizona,Gila County,66.99722771109211
Arizona,Graham County,83.87435944549932
Arizona,Greenlee County,104.38553081182995
Arizona,La Paz County,75.00757485332323
Arizona,Maricopa County,95.77437962559858
Arizona,Mohave County,67.56999117387466
Arizona,Navajo County,59.47502703313947
Arizona,Pima County,35.697327010263756
Arizona,Pinal County,99.1549718323944
Arizona,Santa Cruz County,64.38021656892379
Arizona,Yavapai County,61.17126742621153
Arizona,Yuma County,22.168921507943516
Arkansas,Arkansas County,28.858479126970394
Arkansas,Ashley County,19.136992840095445
Arkansas,Baxter County,19.65959143722018
Arkansas,Benton County,45.643065274262426
Arkansas,Boone County,25.076809815950906
Arkansas,Bradley County,12.361094203780642
Arkansas,Calhoun County,35.53142857142857
Arkansas,Carroll County,26.559702579302204
Arkansas,Chicot County,19.879365401186067
Arkansas,Clark County,21.587480651677748
Arkansas,Clay County,45.80189395857599
Arkansas,Cleburne County,22.71700042888718
Arkansas,Cleveland County,21.613494398843656
Arkansas,Columbia County,35.031313331403254
Arkansas,Conway County,28.421381437663463
Arkansas,Craighead County,27.759215062317686
Arkansas,Crawford County,23.9587005791992
Arkansas,Crittenden County,10.206329703851225
Arkansas,Cross County,24.599512025095848
Arkansas,Dallas County,5.256229648276012
Arkansas,Desha County,26.11538077652462
Arkansas,Drew County,28.892796193825255
Arkansas,Faulkner County,17.162474662403326
Arkansas,Franklin County,10.401746523125265
Arkansas,Fulton County,9.188159437280197
Arkansas,Garland County,20.400183807228167
Arkansas,Greene County,31.511085180863454
Arkansas,Hempstead County,4.5481258510714495
Arkansas,Hot Spring County,19.966907013539203
Arkansas,Howard County,32.74169776411928
Arkansas,Independence County,24.707513098326416
Arkansas,Izard County,17.441427084270455
Arkansas,Jackson County,32.33301064859633
Arkansas,Jefferson County,6.256357179821226
Arkansas,Johnson County,31.475970932682863
Arkansas,Lafayette County,0.0
Arkansas,Lawrence County,27.19205453690643
Arkansas,Lee County,12.299686747611794
Arkansas,Lincoln County,46.92978912498993
Arkansas,Little River County,0.0
Arkansas,Logan County,2.1058549924608316
Arkansas,Lonoke County,11.952146601048286
Arkansas,Madison County,22.48424543946934
Arkansas,Marion County,6.935172696385594
Arkansas,Miller County,30.57257157144646
Arkansas,Mississippi County,18.146199055045507
Arkansas,Monroe County,0.0
Arkansas,Montgomery County,31.247271321117132
Arkansas,Nevada County,11.638356937844051
Arkansas,Newton County,0.0
Arkansas,Ouachita County,36.442662092306264
Arkansas,Perry County,33.86887833350707
Arkansas,Phillips County,5.789874645058513
Arkansas,Pike County,22.45534680308996
Arkansas,Poinsett County,34.885230874995266
Arkansas,Polk County,35.65939654198218
Arkansas,Pope County,33.183154364450004
Arkansas,Prairie County,27.700183905760746
Arkansas,Pulaski County,5.9140062742203625
Arkansas,Randolph County,70.68904560763663
Arkansas,Saline County,13.127587272165563
Arkansas,Scott County,27.697681803747255
Arkansas,Searcy County,69.46396018106962
Arkansas,Sebastian County,18.764943287236324
Arkansas,Sevier County,0.0
Arkansas,Sharp County,18.947958516303842
Arkansas,Stone County,14.67130780706114
Arkansas,Union County,23.75411432015204
Arkansas,Van Buren County,25.85853308079158
Arkansas,Washington County,44.202444146298724
Arkansas,White County,18.7484422821937
Arkansas,Woodruff County,29.380175800570928
Arkansas,Yell County,25.846891342242873
California,Alameda County,94.1280346387534
California,Alpine County,39.27195723847219
California,Amador County,46.403972015346454
California,Butte County,60.56991851601512
California,Calaveras County,42.2534364519412
California,Colusa County,37.28883128105422
California,Contra Costa County,93.46581515397463
California,Del Norte County,69.36506364221688
California,El Dorado County,47.43893173923783
California,Fresno County,58.795300444236595
California,Glenn County,53.33963166851372
California,Humboldt County,29.796588725742467
California,Imperial County,82.04488778054862
California,Inyo County,2.2470374636393897
California,Kern County,65.17693661344677
California,Kings County,54.51459829961114
California,Lake County,61.58926401437097
California,Lassen County,54.959371253496705
California,Los Angeles County,64.26144144880728
California,Madera County,84.50165067375748
California,Marin County,53.27975826093754
California,Mariposa County,50.29219577116668
California,Mendocino County,35.165393712260354
California,Merced County,124.41783313214971
California,Modoc County,66.22318431677773
California,Mono County,40.26132703839238
California,Monterey County,77.88777312767496
California,Napa County,72.30063984833228
California,Nevada County,39.571167937083395
California,Orange County,48.79689469577227
California,Placer County,65.92066405938226
California,Plumas County,41.93102044968968
California,Riverside County,79.78684323704395
California,Sacramento County,89.87867878415364
California,San Benito County,53.794250048605896
California,San Bernardino County,88.76782499619492
California,San Diego County,60.76256702145215
California,San Francisco County,91.45263033648938
California,San Joaquin County,108.08776805892451
California,San Luis Obispo County,49.95509948382273
California,San Mateo County,97.78929600179447
California,Santa Barbara County,41.832913074069026
California,Santa Clara County,96.94740375212605
California,Santa Cruz County,59.97145795451151
California,Shasta County,114.13736811874604
California,Sierra County,46.12878181903732
California,Siskiyou County,48.87047113198661
California,Solano County,94.66581969886865
California,Sonoma County,65.10340734624364
California,Stanislaus County,116.28218708724023
California,Sutter County,72.28360359189332
California,Tehama County,53.73570950142834
California,Trinity County,84.3635344642194
California,Tulare County,60.96015003666311
California,Tuolumne County,0.0
California,Ventura County,43.80373379741591
California,Yolo County,58.683255395498946
California,Yuba County,79.10109864350534
Colorado,Adams County,99.21080237781422
Colorado,Alamosa County,61.47683144527449
Colorado,Arapahoe County,87.36332511136477
Colorado,Archuleta County,46.313562329228915
Colorado,Baca County,54.25054896388839
Colorado,Bent County,62.18487394957981
Colorado,Boulder County,72.69778316747968
Colorado,Broomfield County,71.12421573043125
Colorado,Chaffee County,78.60669152960749
Colorado,Cheyenne County,84.32201132792392
Colorado,Clear Creek County,72.46001757469239
Colorado,Conejos County,64.02875895585952
Colorado,Costilla County,12.593765196428386
Colorado,Crowley County,55.877741215962516
Colorado,Custer County,49.863618494662695
Colorado,Delta County,46.08096949137415
Colorado,Denver County,92.25403666932624
Colorado,Dolores County,66.81820329852088
Colorado,Douglas County,49.57506284678335
Colorado,Eagle County,38.959578723740826
Colorado,El Paso County,54.747551049066146
Colorado,Elbert County,75.8918063719212
Colorado,Fremont County,0.0
Colorado,Garfield County,80.17961857921621
Colorado,Gilpin County,69.98917257831911
Colorado,Grand County,49.36644979627185
Colorado,Gunnison County,58.34651669225974
Colorado,Hinsdale County,0.0
Colorado,Huerfano County,47.13809783733933
Colorado,Jackson County,19.18639768059918
Colorado,Jefferson County,85.15793977134982
Colorado,Kiowa County,64.81919743848536
Colorado,Kit Carson County,36.65971610291485
Colorado,La Plata County,32.90846555380676
Colorado,Lake County,66.044666745664
Colorado,Larimer County,71.57896046172215
Colorado,Las Animas County,35.23350225119155
Colorado,Lincoln County,76.09101402293767
Colorado,Logan County,69.17197212988526
Colorado,Mesa County,33.26974493805077
Colorado,Mineral County,1.9338117251116893
Colorado,Moffat County,37.536782983755025
Colorado,Montezuma County,55.471455168693765
Colorado,Montrose County,48.871160625999785
Colorado,Morgan County,88.38777643213834
Colorado,Otero County,58.52671606864273
Colorado,Ouray County,43.63717946385801
Colorado,Park County,65.85719548076348
Colorado,Phillips County,4.397603464299138
Colorado,Pitkin County,57.932077556832255
Colorado,Prowers County,60.080429417145645
Colorado,Pueblo County,53.63284625505047
Colorado,Rio Blanco County,52.95829166801074
Colorado,Rio Grande County,47.12079237979581
Colorado,Routt County,46.209112017287254
Colorado,Saguache County,57.366007847028925
Colorado,San Juan County,25.413461821206383
Colorado,San Miguel County,42.33629478768846
Colorado,Sedgwick County,57.03872218395036
Colorado,Summit County,70.44529597625365
Colorado,Teller County,68.37440323079807
Colorado,Washington County,1.9257714231124323
Colorado,Weld County,88.5438158323379
Colorado,Yuma County,88.1752584021322
Connecticut,Fairfield County,2.9025396287698735
Connecticut,Hartford County,-0.2857105181030106
Connecticut,Litchfield County,-0.357994741825296
Connecticut,Middlesex County,-3.114771512604464
Connecticut,New Haven County,-1.8881561502997801
Connecticut,New London County,-0.3756245213522691
Connecticut,Tolland County,-2.7349118951795592
Connecticut,Windham County,14.310044314828897
Delaware,Kent County,14.216110602725474
Delaware,New Castle County,8.45377799848408
Delaware,Sussex County,11.946642771624116
Florida,Alachua County,30.279407673845384
Florida,Baker County,80.22849706723825
Florida,Bay County,29.207226740985035
Florida,Bradford County,66.98099694423223
Florida,Brevard County,76.74860588617145
Florida,Broward County,79.45322869550652
Florida,Calhoun County,86.78960633275356
Florida,Charlotte County,67.19454842115367
Florida,Citrus County,42.33119844150017
Florida,Clay County,40.894661970343634
Florida,Collier County,43.249920470648505
Florida,Columbia County,68.85410636461941
Florida,Dixie County,81.25641790055982
Florida,Duval County,47.29334874033073
Florida,Escambia County,36.131336610809186
Florida,Flagler County,53.10564857498148
Florida,Franklin County,31.010173204373714
Florida,Gadsden County,53.14483632296061
Florida,Gilchrist County,64.37202558001181
Florida,Glades County,48.34514033029511
Florida,Gulf County,48.629863330761665
Florida,Hamilton County,73.68458162204092
Florida,Hardee County,62.56816158468725
Florida,Hendry County,54.631863630752655
Florida,Hernando County,75.68411084914777
Florida,Highlands County,43.71831551473171
Florida,Hillsborough County,66.3964298484473
Florida,Holmes County,76.77005037742835
Florida,Indian River County,60.15599832761023
Florida,Jackson County,59.646668589558715
Florida,Jefferson County,88.72459216609954
Florida,Lafayette County,89.24232101288814
Florida,Lake County,59.346801073083476
Florida,Lee County,69.33414569239602
Florida,Leon County,19.296390032611853
Florida,Levy County,48.86956987423794
Florida,Liberty County,85.18649120838606
Florida,Madison County,78.84577635281029
Florida,Manatee County,59.24994489875501
Florida,Marion County,46.79138221473536
Florida,Martin County,54.16527824058646
Florida,Miami-Dade County,82.57532640974641
Florida,Monroe County,0.0
Florida,Nassau County,62.563814416439214
Florida,Okaloosa County,36.801296922603896
Florida,Okeechobee County,54.18515028233006
Florida,Orange County,85.90522052268403
Florida,Osceola County,92.22412167883559
Florida,Palm Beach County,66.9584610165344
Florida,Pasco County,59.841589605430336
Florida,Pinellas County,68.11254656181633
Florida,Polk County,68.24765419633371
Florida,Putnam County,72.54102235127291
Florida,Santa Rosa County,36.94801734370083
Florida,Sarasota County,53.283528600964836
Florida,Seminole County,68.36490013017016
Florida,Sumter County,41.637799911682436
Florida,Suwannee County,69.0688212043711
Florida,Taylor County,71.04621737847945
Florida,Union County,74.05822510323183
Florida,Volusia County,68.79785038358186
Florida,Wakulla County,62.35391584847785
Florida,Walton County,42.96987087517934
Florida,Washington County,66.99882152677755
Georgia,Appling County,51.67552649323353
Georgia,Atkinson County,53.45987689719771
Georgia,Bacon County,62.6496071987205
Georgia,Baker County,53.7185326471217
Georgia,Baldwin County,31.57306563121507
Georgia,Banks County,38.496969875916264
Georgia,Barrow County,96.79106038423619
Georgia,Bartow County,59.514373937022214
Georgia,Ben Hill County,38.478631595266386
Georgia,Berrien County,51.8950849325909
Georgia,Bibb County,32.677417974932595
Georgia,Bleckley County,43.895083900713
Georgia,Brantley County,0.0
Georgia,Brooks County,43.427592324798624
Georgia,Bryan County,40.95987502836667
Georgia,Bulloch County,37.54386571473025
Georgia,Burke County,49.442534877675406
Georgia,Butts County,34.25871291629989
Georgia,Calhoun County,51.21362373770151
Georgia,Camden County,24.455187390639765
Georgia,Candler County,48.722426584426294
Georgia,Carroll County,57.87570182497617
Georgia,Catoosa County,40.77392491697714
Georgia,Charlton County,33.23504528715042
Georgia,Chatham County,16.694108426341646
Georgia,Chattahoochee County,50.89107702323305
Georgia,Chattooga County,30.253189342249943
Georgia,Cherokee County,53.62467013173322
Georgia,Clarke County,42.34544464556382
Georgia,Clay County,21.998225480356616
Georgia,Clayton County,153.11283691183183
Georgia,Clinch County,50.62429718096861
Georgia,Cobb County,56.93914848491688
Georgia,Coffee County,38.165352545532414
Georgia,Colquitt County,45.44398416362214
Georgia,Columbia County,17.97655876518649
Georgia,Cook County,40.46066424719128
Georgia,Coweta County,45.07033657807209
Georgia,Crawford County,0.0
Georgia,Crisp County,39.766192391803216
Georgia,Dade County,48.150941234869535
Georgia,Dawson County,39.699805756666095
Georgia,Decatur County,32.18088873437112
Georgia,Dodge County,42.17229364411872
Georgia,Dooly County,35.53374474789914
Georgia,Dougherty County,20.8944302562484
Georgia,Douglas County,52.573972580722874
Georgia,Early County,51.160274137309145
Georgia,Echols County,67.1949095549309
Georgia,Effingham County,37.181216887689516
Georgia,Elbert County,34.16152551878853
Georgia,Emanuel County,38.113357976371674
Georgia,Evans County,37.34316406800684
Georgia,Fannin County,47.02886723986117
Georgia,Fayette County,40.40029013101227
Georgia,Floyd County,41.133481172370836
Georgia,Forsyth County,42.36262747215769
Georgia,Franklin County,34.48272841928244
Georgia,Fulton County,61.77583452451019
Georgia,Gilmer County,40.20165377433982
Georgia,Glascock County,71.92421532471236
Georgia,Glynn County,18.73241338946048
Georgia,Gordon County,39.67276080735478
Georgia,Grady County,3.155391767080551
Georgia,Greene County,33.76420214602045
Georgia,Gwinnett County,69.05487498576717
Georgia,Habersham County,35.44271581626375
Georgia,Hall County,53.70608577615463
Georgia,Hancock County,43.397007595225865
Georgia,Haralson County,39.90866116497072
Georgia,Harris County,41.94271267273826
Georgia,Hart County,42.78376618679014
Georgia,Heard County,44.87704451875605
Georgia,Henry County,59.39182087460584
Georgia,Houston County,13.37045246506845
Georgia,Irwin County,56.24536464771326
Georgia,Jackson County,51.30082557345803
Georgia,Jasper County,37.38999156342964
Georgia,Jeff Davis County,48.50271241665411
Georgia,Jefferson County,46.251784864350284
Georgia,Jenkins County,42.88973691117977
Georgia,Johnson County,46.24285169653071
Georgia,Jones County,31.786625167509584
Georgia,Lamar County,38.52930707166586
Georgia,Lanier County,39.46364555565766
Georgia,Laurens County,43.65658452837806
Georgia,Lee County,39.088898445659524
Georgia,Liberty County,41.148566910833175
Georgia,Lincoln County,40.531878747807546
Georgia,Long County,28.659656924050815
Georgia,Lowndes County,11.380611446792809
Georgia,Lumpkin County,42.45687258358903
Georgia,Macon County,20.63982102908275
Georgia,Madison County,37.54273665818233
Georgia,Marion County,45.788464754847126
Georgia,McDuffie County,45.00662941566442
Georgia,McIntosh County,22.996902668710682
Georgia,Meriwether County,37.49753461401924
Georgia,Miller County,46.3316769476811
Georgia,Mitchell County,29.080982977913706
Georgia,Monroe County,39.03404701467825
Georgia,Montgomery County,41.674862129492475
Georgia,Morgan County,42.033670552860116
Georgia,Murray County,42.64084615621822
Georgia,Muscogee County,-4.645714757073316
Georgia,Newton County,118.30374171003908
Georgia,Oconee County,47.06668880968501
Georgia,Oglethorpe County,36.861502113074394
Georgia,Paulding County,0.0
Georgia,Peach County,38.62130045061267
Georgia,Pickens County,42.47947827779761
Georgia,Pierce County,48.829632170110585
Georgia,Pike County,49.74263301040705
Georgia,Polk County,36.57021456348066
Georgia,Pulaski County,37.18276038144654
Georgia,Putnam County,33.37175069037133
Georgia,Quitman County,37.55753687796746
Georgia,Rabun County,36.54610825441347
Georgia,Randolph County,38.25774255100549
Georgia,Richmond County,0.0
Georgia,Rockdale County,72.62274989023851
Georgia,Schley County,67.25236735307381
Georgia,Screven County,39.884518224467726
Georgia,Seminole County,43.910472455420056
Georgia,Spalding County,44.250043332415736
Georgia,Stephens County,35.06532596093821
Georgia,Stewart County,40.20809452429239
Georgia,Sumter County,30.780179148811104
Georgia,Talbot County,28.315891383523084
Georgia,Taliaferro County,23.775107604017286
Georgia,Tattnall County,47.16110856319202
Georgia,Taylor County,40.16935390325946
Georgia,Telfair County,34.52378363094593
Georgia,Terrell County,30.47298902022404
Georgia,Thomas County,33.72314208341536
Georgia,Tift County,45.31810082800547
Georgia,Toombs County,54.44614103275958
Georgia,Towns County,31.119411696042953
Georgia,Treutlen County,39.20885348855019
Georgia,Troup County,35.78240835452169
Georgia,Turner County,35.1394821023286
Georgia,Twiggs County,37.32152676387494
Georgia,Union County,37.96293418050478
Georgia,Upson County,29.31685081205091
Georgia,Walker County,42.57725876345289
Georgia,Walton County,63.21461456299957
Georgia,Ware County,37.85984848484849
Georgia,Warren County,11.716834093262364
Georgia,Washington County,43.8485342019544
Georgia,Wayne County,47.392146546776345
Georgia,Webster County,41.824912820004315
Georgia,Wheeler County,54.85214187010597
Georgia,White County,36.33824835672408
Georgia,Whitfield County,34.89088765744943
Georgia,Wilcox County,49.7440462942355
Georgia,Wilkes County,35.60487609137826
Georgia,Wilkinson County,43.88245267024584
Georgia,Worth County,41.491806925187255
Hawaii,Hawaii County,17.621679509589107
Hawaii,Honolulu County,32.47365821228676
Hawaii,Kauai County,35.814764263324285
Hawaii,Maui County,24.657993480268846
Idaho,Ada County,106.40646500736297
Idaho,Adams County,76.43130745658833
Idaho,Bannock County,46.318479017591166
Idaho,Bear Lake County,78.16022560930223
Idaho,Benewah County,54.00457826587646
Idaho,Bingham County,69.53402696829714
Idaho,Blaine County,30.67876057429151
Idaho,Boise County,55.930162224607805
Idaho,Bonner County,56.12729937188901
Idaho,Bonneville County,54.320218803770004
Idaho,Boundary County,70.46210438482059
Idaho,Camas County,47.607732505301456
Idaho,Canyon County,148.16478286734088
Idaho,Caribou County,61.129154246563175
Idaho,Cassia County,79.68403931339975
Idaho,Clearwater County,73.13265551196861
Idaho,Custer County,69.92214756681751
Idaho,Elmore County,49.38194081871681
Idaho,Franklin County,59.359915785149475
Idaho,Fremont County,78.29096001244748
Idaho,Gem County,0.0
Idaho,Gooding County,66.73717693836984
Idaho,Idaho County,68.21984284847721
Idaho,Jefferson County,78.44908388606635
Idaho,Jerome County,70.4209433744666
Idaho,Kootenai County,79.48117758167206
Idaho,Latah County,66.27290333701741
Idaho,Lemhi County,69.40008603289102
Idaho,Lewis County,68.7091878507099
Idaho,Lincoln County,65.38879931622597
Idaho,Madison County,72.93125978597423
Idaho,Minidoka County,88.14178940216092
Idaho,Nez Perce County,78.44664186536625
Idaho,Oneida County,89.76310590559522
Idaho,Owyhee County,67.30697474167626
Idaho,Payette County,67.95224582222605
Idaho,Power County,80.23544535624974
Idaho,Shoshone County,42.94641288974756
Idaho,Teton County,70.48868852529809
Idaho,Twin Falls County,69.43093059584923
Idaho,Valley County,50.64631985957302
Idaho,Washington County,37.07684628691374
Illinois,Adams County,31.56800468061096
Illinois,Bond County,28.47656764097102
Illinois,Boone County,4.762875390678056
Illinois,Bureau County,19.30060866360852
Illinois,Calhoun County,0.0
Illinois,Carroll County,18.961345732665215
Illinois,Cass County,0.0
Illinois,Champaign County,5.14347013732499
Illinois,Christian County,32.24261648855897
Illinois,Clark County,34.48914497376274
Illinois,Clay County,36.930570674735684
Illinois,Clinton County,30.09052579365079
Illinois,Coles County,15.998937969005489
Illinois,Cook County,19.993815855195905
Illinois,Crawford County,0.0
Illinois,Cumberland County,40.90838916849356
Illinois,DeKalb County,10.778473764020147
Illinois,Douglas County,25.226855874119146
Illinois,DuPage County,18.117392875853344
Illinois,Edgar County,25.3143520743232
Illinois,Edwards County,0.0
Illinois,Effingham County,43.4019638301278
Illinois,Fayette County,27.78864044908389
Illinois,Ford County,31.790354547456555
Illinois,Franklin County,6.622505616492713
Illinois,Fulton County,23.288453692370513
Illinois,Greene County,16.911202404453164
Illinois,Grundy County,20.24080858223649
Illinois,Hamilton County,83.95012168502396
Illinois,Hancock County,4.829845557264156
Illinois,Henderson County,0.0
Illinois,Henry County,31.85729489821336
Illinois,Iroquois County,25.83673952964871
Illinois,Jackson County,-13.059244888822574
Illinois,Jasper County,44.55612705642156
Illinois,Jefferson County,34.221745505892564
Illinois,Jersey County,25.774669149096717
Illinois,Jo Daviess County,10.842109593549498
Illinois,Johnson County,-0.5569036158956209
Illinois,Kane County,21.50616762984956
Illinois,Kankakee County,13.931602712306201
Illinois,Kendall County,33.11098286826446
Illinois,Knox County,32.39316239316241
Illinois,Lake County,11.97896268113916
Illinois,Lawrence County,65.52997463314387
Illinois,Lee County,1.2337244815946002
Illinois,Livingston County,13.835701701638325
Illinois,Logan County,14.183710082526012
Illinois,Macon County,2.8770306936700685
Illinois,Macoupin County,11.197557361132437
Illinois,Madison County,7.319330139622493
Illinois,Marshall County,23.018286764420438
Illinois,Mason County,27.71412670082716
Illinois,Massac County,14.113238314752996
