RegionID,SizeRank,RegionName,RegionType,StateName,State,Metro,StateCodeFIPS,MunicipalCodeFIPS,1/31/2000,2/29/2000,3/31/2000,4/30/2000,5/31/2000,6/30/2000,7/31/2000,8/31/2000,9/30/2000,10/31/2000,11/30/2000,12/31/2000,1/31/2001,2/28/2001,3/31/2001,4/30/2001,5/31/2001,6/30/2001,7/31/2001,8/31/2001,9/30/2001,10/31/2001,11/30/2001,12/31/2001,1/31/2002,2/28/2002,3/31/2002,4/30/2002,5/31/2002,6/30/2002,7/31/2002,8/31/2002,9/30/2002,10/31/2002,11/30/2002,12/31/2002,1/31/2003,2/28/2003,3/31/2003,4/30/2003,5/31/2003,6/30/2003,7/31/2003,8/31/2003,9/30/2003,10/31/2003,11/30/2003,12/31/2003,1/31/2004,2/29/2004,3/31/2004,4/30/2004,5/31/2004,6/30/2004,7/31/2004,8/31/2004,9/30/2004,10/31/2004,11/30/2004,12/31/2004,1/31/2005,2/28/2005,3/31/2005,4/30/2005,5/31/2005,6/30/2005,7/31/2005,8/31/2005,9/30/2005,10/31/2005,11/30/2005,12/31/2005,1/31/2006,2/28/2006,3/31/2006,4/30/2006,5/31/2006,6/30/2006,7/31/2006,8/31/2006,9/30/2006,10/31/2006,11/30/2006,12/31/2006,1/31/2007,2/28/2007,3/31/2007,4/30/2007,5/31/2007,6/30/2007,7/31/2007,8/31/2007,9/30/2007,10/31/2007,11/30/2007,12/31/2007,1/31/2008,2/29/2008,3/31/2008,4/30/2008,5/31/2008,6/30/2008,7/31/2008,8/31/2008,9/30/2008,10/31/2008,11/30/2008,12/31/2008,1/31/2009,2/28/2009,3/31/2009,4/30/2009,5/31/2009,6/30/2009,7/31/2009,8/31/2009,9/30/2009,10/31/2009,11/30/2009,12/31/2009,1/31/2010,2/28/2010,3/31/2010,4/30/2010,5/31/2010,6/30/2010,7/31/2010,8/31/2010,9/30/2010,10/31/2010,11/30/2010,12/31/2010,1/31/2011,2/28/2011,3/31/2011,4/30/2011,5/31/2011,6/30/2011,7/31/2011,8/31/2011,9/30/2011,10/31/2011,11/30/2011,12/31/2011,1/31/2012,2/29/2012,3/31/2012,4/30/2012,5/31/2012,6/30/2012,7/31/2012,8/31/2012,9/30/2012,10/31/2012,11/30/2012,12/31/2012,1/31/2013,2/28/2013,3/31/2013,4/30/2013,5/31/2013,6/30/2013,7/31/2013,8/31/2013,9/30/2013,10/31/2013,11/30/2013,12/31/2013,1/31/2014,2/28/2014,3/31/2014,4/30/2014,5/31/2014,6/30/2014,7/31/2014,8/31/2014,9/30/2014,10/31/2014,11/30/2014,12/31/2014,1/31/2015,2/28/2015,3/31/2015,4/30/2015,5/31/2015,6/30/2015,7/31/2015,8/31/2015,9/30/2015,10/31/2015,11/30/2015,12/31/2015,1/31/2016,2/29/2016,3/31/2016,4/30/2016,5/31/2016,6/30/2016,7/31/2016,8/31/2016,9/30/2016,10/31/2016,11/30/2016,12/31/2016,1/31/2017,2/28/2017,3/31/2017,4/30/2017,5/31/2017,6/30/2017,7/31/2017,8/31/2017,9/30/2017,10/31/2017,11/30/2017,12/31/2017,1/31/2018,2/28/2018,3/31/2018,4/30/2018,5/31/2018,6/30/2018,7/31/2018,8/31/2018,9/30/2018,10/31/2018,11/30/2018,12/31/2018,1/31/2019,2/28/2019,3/31/2019,4/30/2019,5/31/2019,6/30/2019,7/31/2019,8/31/2019,9/30/2019,10/31/2019,11/30/2019,12/31/2019,1/31/2020,2/29/2020,3/31/2020,4/30/2020,5/31/2020,6/30/2020,7/31/2020,8/31/2020,9/30/2020,10/31/2020,11/30/2020,12/31/2020,1/31/2021,2/28/2021,3/31/2021,4/30/2021,5/31/2021,6/30/2021,7/31/2021,8/31/2021,9/30/2021,10/31/2021,11/30/2021,12/31/2021,1/31/2022
1617,2562,Choctaw County,County,MS,MS,,28,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74174,74523,74730,75568,76607,77663,78269,78512,78828,79032,79344,79709,80130,80387,81861,83336
123,2563,Clay County,County,KS,KS,,20,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97868,97581,97800,97986,98222,98080,97728,97921,98530,99492,100742,101910,103471,104772,106245,107319,108529,109685,111058,112506,114247,115902,117449,118671,119346
2593,2564,Washakie County,County,WY,WY,,56,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,142794,142765,142931,143194,143501,143676,143875,144050,144339,144676,145223,145723,146068,146256,146563,146800,147179,147341,147601,148536,149450,150560,150928,151455,151923,152482,153010,153486,153798,154205,154350,154307,154258,154515,155208,155920,156772,157488,158096,158543,158929,159205,159307,159376,159625,160111,160589,161179,161453,161732,162040,162517,162800,162787,162635,162585,162632,162799,163045,163121,163081,162949,162865,162966,163421,163880,164361,164624,165128,165503,166089,166598,167131,167566,167901,168168,168290,168440,168825,169088,169420,169612,169991,170266,169946,169791,169906,170861,171511,172356,172991,173858,174558,175325,176470,177377,178412,178714,179224,179781,179871,179976,179797,180261,180575,181155,182164,183278,185337,187369,189641,191320,192915,194595,196090,197373,198379,199110,199742,203640,207888
2324,2565,Hamilton County,County,TX,TX,,48,193,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76571,75845,75712,75566,75857,76108,76029,76267,76783,78252,79504,81021,82533,84322,85399,85717,85858,86387,87010,87752,88525,88487,87870,87792,88641,89984,90387,90500,90888,91583,92407,92964,93345,93698,93847,94279,94365,95139,95873,97028,97947,98892,99602,99989,100014,100017,100120,100631,102076,103460,103886,103610,103440,103762,104365,105044,106371,107397,108231,109117,109913,111086,112048,113565,114533,115223,115377,115582,115761,116186,116602,117738,118547,119919,120656,121711,122509,123540,124170,124333,123851,123556,123524,124335,125370,126321,126796,127288,127676,127908,128149,128699,129699,130084,130194,130111,130554,130667,130628,130643,130953,131459,131986,132461,133329,134329,135995,137493,140329,143222,146514,148541,150704,151955,153488,154744,156655,158433,161811,167215,172937
1473,2566,Warren County,County,IN,IN,,18,171,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91099,90952,91096,91151,91285,91090,90779,90729,90672,90933,90958,91120,91140,91155,91323,91435,91889,92250,92519,92554,92475,92481,92540,92873,93396,93721,93815,94011,94337,94634,94925,95302,95820,96369,96981,97438,97736,97796,98211,98554,98944,99141,99527,100060,100331,100493,100451,100748,100579,100499,100389,101108,101961,102751,103156,103358,103721,104011,104515,104717,105421,106304,107277,108053,108539,109059,109558,110505,111828,113074,114230,115208,116201,117188,118132,119062,119634,120357,121033,121939,122491,123185,124039,125119,126145,126861,127532,128071,128831,129888,130830,131697,132601,133667,134293,134512,134667,135049,135457,135942,136392,136875,137318,137870,138419,139011,140671,142626,146270,149258,152690,154260,155921,156972,158611,159977,161615,163195,164703,167918,170851
2848,2567,Somervell County,County,TX,TX,Dallas-Fort Worth-Arlington,48,425,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,174455,174695,174694,174983,174687,174437,174169,174297,174522,174328,174189,173919,173828,173113,171423,169717,168476,168319,168264,168265,168032,167884,167767,167933,168147,167711,167439,167177,167978,168521,168876,169065,169204,169643,169865,170372,170871,171161,171417,171903,172942,173891,174556,175447,176309,177106,177481,178147,179024,179955,181228,182532,184224,185630,186910,187960,188682,189451,190233,191287,192294,193085,193805,194767,196278,197965,199509,200769,201765,203119,204574,205867,206542,206725,206541,206546,206784,207646,208637,209629,210710,211854,213008,213819,214459,214708,215491,216710,218112,219404,220366,221792,223026,224165,225022,226318,227029,227778,228211,229466,230743,232016,232856,233878,234737,235770,236546,237186,237184,237442,237889,239040,239936,240767,241468,242350,243497,244525,245468,246193,247200,248305,249335,250182,250797,250670,250448,249974,250315,250318,250755,250696,250836,251212,254023,257032,262846,267495,273303,277056,280941,284460,287673,290711,294503,297445,299642,305696,311963
1552,2568,Bracken County,County,KY,KY,Cincinnati,21,23,64089,64110,64199,64548,65320,66392,67351,67927,68213,68554,68896,69596,70163,70616,71148,71809,72285,72501,72461,72474,72454,72800,73262,73368,73419,73625,74047,74218,74314,74208,74220,74363,74676,74985,75242,75562,76037,76473,76996,77168,77211,77008,76959,77218,77298,77357,77473,77808,78434,78937,79438,79892,80210,80494,80597,81046,81393,81683,81616,81853,79766,76743,73796,72913,72933,72513,72160,71675,71482,71516,71705,71847,72026,72209,72456,72618,72592,72538,72367,72304,72349,72568,72971,73156,73372,73671,74081,74545,74627,74585,74332,74281,74224,74400,74551,74856,75104,75428,75680,75647,75493,75500,75442,75545,75359,75395,75540,75793,76076,76206,76339,76450,76570,76691,76727,76484,76053,75546,75193,75058,75057,75225,75325,75452,75574,75737,75935,76237,76566,76775,76695,76397,76060,75783,75631,75569,75548,75506,75492,75543,75548,75721,75750,75879,75768,75733,75746,75898,76050,75551,74966,74444,74564,74654,74659,74603,74887,75335,75690,75751,75556,75515,75518,75626,75635,75587,75610,75356,75133,74978,75163,75397,75556,75729,76051,76361,76673,76824,76953,77194,77722,78338,78941,79330,79535,79869,80179,80698,81082,81396,81677,82053,81703,81268,80756,80975,81316,81527,81630,81637,81714,81919,82195,82534,83671,84686,85772,86128,86676,87128,87678,88139,88673,89074,89484,89883,90223,90695,91131,91697,91957,92273,92487,92749,92855,92968,92750,92649,92607,93188,93643,94247,94850,95535,96047,96497,96888,97477,97667,98040,97497,97124,96591,96920,96893,97215,97343,97862,98044,98317,98039,97818,98462,100006,101975,103257,104581,105738,106844,107970,108969,109909,110892,113187,115442
3138,2569,Schoolcraft County,County,MI,MI,,26,153,64401,65079,65137,65636,64761,64596,63941,64277,64062,64487,64810,65534,66296,67309,66972,66435,65216,64847,64242,64189,64326,64060,63879,63834,64419,65170,65728,66273,66910,66931,66503,65659,65610,65941,66088,66195,66591,67241,67933,68298,68578,68394,68122,68167,68681,69418,69920,70574,71186,71748,72165,72325,72577,72588,72602,72636,72830,73354,73690,74088,74300,74637,75079,75231,75510,75374,75350,75095,75763,76102,76692,76500,76892,76963,76919,76446,76209,75667,75305,75039,75078,75513,75713,76047,75953,75791,75683,75350,74613,73918,72894,72629,71985,72269,72228,72385,72271,71778,71607,70592,70098,69306,68986,68403,67978,67657,67746,67359,66901,66255,66134,65928,65449,64835,64369,63745,62781,62267,62418,62760,63009,62747,62632,62635,62577,62574,62756,63332,63700,63724,63671,63557,64115,64692,65223,65175,65204,65560,65901,65894,65404,65057,64080,63646,63111,63369,63356,63504,63756,64049,64320,64363,64547,64533,64819,65077,64712,64402,64327,64806,65424,65614,66193,66518,67031,67259,67533,67504,69085,70760,72818,73082,73278,73483,74041,74616,74857,75148,75224,75631,75382,75345,75312,75973,76591,76941,76837,77013,77259,77500,77160,77102,77834,78986,80167,80813,80366,79876,79326,79739,79964,80281,80583,81257,81595,81774,81865,82264,83380,83858,84647,86274,88144,89480,89073,88910,89567,90508,91351,91738,92409,93164,93749,93635,95758,98992,103243,105562,106157,105647,104073,103472,103499,104989,106216,107262,107829,108278,108680,108585,108719,108847,109034,109020,109401,109729,109728,109698,109664,110096,111339,112661,114826,116884,119369,121248,123058,124072,124886,125237,126427,127955,129045,131157,132654
1663,2570,Decatur County,County,IA,IA,,19,53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70290,70292,70249,70331,70433,70677,71140,71530,71771,71739,71934,72055,72318,72443,72654,72263,71826,71434,71584,71752,71840,71717,71396,70871,70681,70486,70711,70333,70162,70044,70311,70625,70697,70749,70824,70824,71005,71154,71229,71319,71374,72178,72620,73141,73287,73438,73800,74110,74534,74687,74608,74611,74341,74581,74107,74081,73586,74277,74785,75619,74012,72512,70709,70873,70873,71036,71317,71642,72129,72102,72246,71792,71857,71890,72690,73348,73984,74255,74205,74127,74142,74075,74739,74989,75604,75759,76533,77099,77557,77394,76638,75534,74909,75020,75130,75131,75511,75714,75691,75719,76076,76567,76702,76793,76885,76953,76997,77032,77283,77484,77664,77751,77716,77454,77331,77424,77691,77907,77954,78191,78218,78247,78312,78351,78697,78712,79366,80255,81346,82218,82135,82200,81836,82373,83006,83707,84268,85217,86197
2317,2570,Hamilton County,County,IL,IL,,17,65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41158,41106,41332,41435,41789,41659,41951,42041,42204,42324,42679,43489,44040,44250,44093,43997,43627,43363,43223,44373,45587,45945,45591,45072,45485,45529,45769,45840,46231,46362,46613,46876,46824,46878,46826,47328,47640,47723,48088,48036,48168,47925,47872,47715,47486,47403,47409,47580,47807,48063,48336,48531,48709,48601,48377,47989,47845,47834,47553,47388,46685,46212,45740,45856,45934,45625,45001,44104,43320,42477,42341,42040,41830,41754,41592,41248,40614,40578,40728,40241,39453,39210,39630,39891,40185,39870,39939,39489,39679,39925,39857,39709,39217,39074,39200,39485,40025,41159,42061,42672,42471,43255,44659,46383,47574,48498,49034,49431,49933,50245,49915,49770,50552,51107,51438,51933,53177,54910,55835,56738,56882,56043,55477,54823,54804,54713,54563,54993,55167,55453,55820,56579,57494,57886,57934,58107,58541,59089,59526,59738,60156,60390,60550,60840,61457,62226,62942,63219,63606,63855,64415,64948,65255,65287,64448,63776,63070,63499,64061,64926,64691,63778,62891,63102,63689,64197,64328,64504,64784,65296,65833,67039,68327,69600,70189,71268,72800,74140,74744,74362,74267,74396,75094,75510,75978,76355,74826,73322,71549,71843,72121,72107,71987,71736,72194,72389,73095,72980,73317,74096,75463,76763,77269,77819,77998,78118,78148,79357,80843,82614,83355,83397,83790,84602,85013,84787,85060,86186,88241,89097,90439,91260,93266,94550
2019,2572,Shannon County,County,MO,MO,,29,203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,115198,115698,116969,118653,121860,124905,127169,127660,127326,128466,130162,131903,132168,133228,133995
2309,2573,Greenlee County,County,AZ,AZ,,4,11,50756,50905,50753,50812,50949,51243,51519,51765,52130,52465,52634,52793,53206,53530,53880,53779,53852,53937,54464,54713,54770,54626,54817,55035,55069,55025,54897,55088,55290,55672,55818,55817,55936,56039,56344,56568,57028,57230,57388,57394,57569,57673,57657,57762,58259,58979,59491,59880,60136,60733,61282,61898,62351,62869,63475,64309,65187,66098,67395,68715,69183,67395,65598,65024,65384,66265,65483,66168,66194,67891,68879,69950,70466,70787,71038,71221,71573,71727,72058,71856,71837,71469,71227,70857,70814,71034,71023,70724,70260,69712,69126,68590,68218,67749,67186,66497,65990,65252,64427,63259,62546,61955,61355,60395,59381,58270,57316,56321,55673,55281,54846,54148,53174,52168,51353,50475,49801,49036,48100,47162,46425,46226,46125,46007,45823,45526,45274,44764,44285,43523,43011,42435,42052,41673,41280,40959,40637,40357,40334,40246,40346,40271,40462,40614,40969,41252,41814,42271,42699,43072,43646,44216,44741,45099,45568,46147,46738,47388,47917,48557,49350,50062,50773,51100,51238,51137,51138,51527,51984,52518,52858,53206,53387,53494,53637,53803,54163,54477,54945,55303,55813,56170,56566,56859,57225,57710,58157,58660,59182,60174,61117,62014,62875,63749,64805,65416,66587,67515,68683,69475,70468,71296,72189,73112,73983,74532,74640,74730,74767,75275,75832,76213,76727,77426,78250,78778,79214,79408,80074,80520,81164,81148,81196,81446,81819,82133,82388,82639,83078,83675,84058,84463,84623,85016,85150,85338,85612,86022,86449,86731,87539,88316,89079,89582,90405,91188,91623,91611,91727,91820,92625,93337,95847,98091,101318,103606,105922,107702,109334,110850,112338,112836,113517,116823,120152
1653,2574,Daviess County,County,MO,MO,,29,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91991,91777,91642,91812,91897,91941,93627,95722,97960,98233,98262,98322,98321,98388,98379,98653,99131,99286,99109,98627,98580,98645,98722,98704,98770,99105,99524,99952,100171,100522,100604,100844,101391,102331,103231,103607,103726,103790,104096,105010,106065,106633,106897,106985,108002,108479,109565,110023,110399,110448,110232,110689,110327,110187,109508,109990,110630,111462,111605,111758,111852,112260,112697,113138,113645,114195,115043,115846,116954,118252,119547,120087,121335,122535,124295,125246,126037,126882,127391,127809,127670,127852,128219,128979,129407,129717,130072,130446,131543,132596,133429,133903,134222,134801,134801,134885,135185,136217,137152,138019,138181,138424,138621,138447,138624,138434,140119,141453,144650,146927,149523,150998,152890,154994,157252,159338,161234,161732,162229,163315,165032
1784,2575,Houston County,County,TN,TN,,47,83,52221,52278,52649,53130,53610,53836,53896,53949,53915,53915,54273,54546,55129,55159,55402,55509,55638,55601,55587,55814,56179,56569,57115,57459,57650,57806,57982,58143,58098,58297,58477,58881,59115,59430,59550,59685,59761,59844,59892,60140,60462,60788,60942,61130,61501,61749,61901,61956,62249,62494,62672,62926,63325,63914,64229,64426,64425,64580,64814,65033,65964,66669,67325,67240,67345,67834,68169,68748,68885,69290,69507,69914,70412,70959,71529,72063,72428,72915,73255,73866,74342,74788,74892,75041,75306,75659,75979,76309,76494,76729,76619,76817,76803,76954,76927,77031,77137,77118,76889,76584,76617,76816,77007,76797,76466,76147,76068,76034,75861,75736,75501,75459,75493,75499,75263,74701,74336,74000,73735,73483,73485,73662,73820,74093,74287,74414,74599,74658,74746,74435,74125,73818,73652,73521,73439,73382,73324,73455,73695,73980,74140,74224,74293,74205,73973,73764,73737,73884,73956,73925,73897,74069,74333,74512,74709,74966,75132,75442,75620,76077,76307,76448,76528,76571,76786,76977,77271,77554,78041,78418,78882,79184,79460,79820,80074,80587,81009,81574,81885,82263,82551,83051,83473,83882,84256,84650,85105,85538,86113,86678,87344,87790,88404,88864,89480,90049,90779,91257,91567,91779,92103,92826,93335,93958,94550,95323,96244,97093,97914,98389,98963,99636,100467,100964,101660,102202,103073,103884,105034,106153,106900,107567,107770,108368,108864,109497,110051,110535,111501,112431,113378,113841,114265,114611,115119,115663,116345,116950,117612,118233,118662,119675,120855,121933,122298,122445,122849,122959,122983,121966,122005,122040,125260,127912,130533,131428,132013,133125,134481,133838,133023,131673,132399,135817,139135
1200,2576,Mercer County,County,ND,ND,,38,57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101555,101966,102145,102608,103244,104147,105069,106169,107221,108529,109389,110198,111009,112087,113283,114686,116132,117710,118694,119498,120287,121454,122689,123600,123966,123916,123883,124025,124750,125528,126368,126868,127379,128397,129436,130211,132211,134264,136998,138105,139301,139902,140273,140671,140402,140465,140147,140645,141137,141646,142173,142361,143162,143761,144543,144952,145385,146321,147221,148362,148734,149064,149277,149642,149899,149944,150116,150575,151055,151393,151445,151661,151649,151841,151945,152465,152959,153324,153403,153445,153985,153626,153216,152797,153476,154328,154494,154567,154664,155125,155806,156188,156660,157098,156254,154867,153197,153371,153544,153278,151861,150822,150877,150871,154992,158892,163999,164850,165462,165126,165376,165323,165501,165736,166499,167977,169617,171314,172521,174944,176996
903,2577,Butler County,County,NE,NE,,31,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81791,81084,81795,82348,83641,83895,84046,83977,84202,84428,84599,84323,84861,85978,87177,87398,88090,89049,90456,91515,93031,94064,94340,94208,94647,96202,97865,99721,100262,100982,101207,102113,102126,103378,104291,106200,106843,107526,108358,109524,111217,112365,113009,112855,113922,114863,116545,117272,118206,117617,116691,115959,116502,117080,118090,119328,120713,122218,123557,124753,125591,127530,129943,132184,132585,132883,132858,133466,133964,135006,135935,134419,132508,130645,131388,132113,133093,133530,134437,134425,134508,134459,135562,137645,139703,142826,145091,147970,149867,152206,153775,154610,154805,155281,155956,156870,159298,161570
2132,2578,Atkinson County,County,GA,GA,,13,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53694,53313,53536,53567,54119,54497,55019,55747,56037,56360,56472,56659,56409,56136,55883,56412,56170,56459,57504,60035,62722,62428,61047,59564,59664,59733,59626,60382,61083,61464,61236,61329,62151,62799,63979,63960,64188,63203,63022,62850,63305,63685,63840,63911,63572,63475,63749,64432,64648,64416,64042,63896,63908,63928,63939,63880,63789,63862,64089,64404,64460,64576,63720,62999,61778,61385,60794,60369,59700,59480,58776,58614,58059,57919,57461,57525,57307,56751,55768,55071,54524,54184,54177,54474,54575,54579,54562,54269,53736,53224,52772,52314,51625,51545,51683,51533,50966,50259,50102,49783,49507,49068,48871,48449,48042,48091,48502,49015,49139,49339,49625,49777,49986,50070,50065,49761,49626,49827,50408,51003,51569,52086,52605,52918,53017,53070,53388,53726,54068,54393,54724,55015,55210,55564,55966,56606,57176,57847,58288,58892,59377,59825,60171,60528,60700,60719,60624,60460,60371,60159,60292,60274,60407,60382,60473,60769,61242,61928,62805,63256,63952,64234,64817,65462,65343,65288,64685,64846,65319,65660,66449,66719,67506,67917,68358,68220,68185,68003,68709,69123,70139,70924,71915,72529,73030,73719,74370,74856,75292,75996,76615,77310,77878,78408,78771,79487,80178,80550,80311,80281,80463,81171,81117,80979,80610,80770,80788,80637,80705,81463,82654,83742,84845,85998,87347,88799,90165,91283,92053,93179,94590,95781,96152,98106,100008
579,2579,Keith County,County,NE,NE,,31,101,70033,69961,69879,70007,70093,70283,70400,70566,70764,70730,70942,71343,71957,72280,72461,72599,72971,73370,73788,74270,74585,74906,75072,75427,75827,76212,76413,76690,76951,77072,76907,76777,76834,76912,76959,77129,77437,77585,77724,77805,78143,78391,78567,78938,79196,79512,79646,79957,80425,80749,81077,81236,81626,82040,82518,82790,82945,83106,83295,83586,85087,85110,85173,83985,84272,84373,84436,84396,84379,84284,84292,84351,84480,84528,84671,84968,85230,85268,85139,85157,85216,85236,85215,85339,85435,85452,85456,85611,85725,85684,85527,85546,85632,85686,85812,85949,86233,86305,86529,86527,86603,86456,86498,86620,86793,86730,86653,86548,86622,86669,86558,86532,86462,86574,86447,86283,86003,85875,85619,85343,85025,84865,84884,85159,85424,85621,85599,85547,85553,86681,87846,88861,88828,88703,88634,88543,88572,88731,88901,89223,89547,89868,90002,90207,90154,90247,90269,90423,90486,90406,90390,90401,90604,90884,91097,91267,91376,91610,91900,92363,92712,92983,93307,93636,94028,94248,94593,94982,95288,95612,95840,96153,96474,96766,97242,97656,98283,98721,99190,99635,100284,100981,101769,102491,103349,104271,105099,105736,106289,106896,107482,107929,108343,108549,108731,108921,109404,110117,110857,111255,111642,112138,113013,113931,114890,115862,116622,117289,117946,118629,119386,120114,120913,121662,122212,122737,123259,124070,124879,125684,126347,127024,127618,128337,128926,129678,130403,131544,132756,134022,135240,136319,137147,137814,138617,139656,140491,141143,140766,140543,140154,140726,141010,141690,142171,142913,143237,143096,143021,143286,144792,145595,147884,149750,152392,153919,155618,157469,158987,160249,161174,162108,163126,166065,168717
1858,2580,Liberty County,County,FL,FL,,12,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63419,63288,62951,62697,62500,62661,62494,62795,62884,63041,62667,62389,62448,62520,62575,62541,62668,63099,63429,63935,64203,64461,64488,64623,65180,65906,66787,67367,68065,68790,69341,69986,70356,71175,71684,72209,72433,72661,73016,73421,73818,74360,74713,75261,75611,76128,76448,76962,77326,77915,78417,79028,79670,80618,81402,81944,82120,83352,84552,85685,86374,87356,88336,89372,90403,91189,91371,91755,92307,92779,93143,93567,94223,94508,95211,96084,96964,97786,98980,100004,100974,101480,102372,102801,102940,103294,103982,105278,106311,106764,106875,106768,107217,107629,108955,110142,111215,111382,111620,112287,112759,113285,113233,113743,114145,114643,114994,115536,116287,116623,115938,115241,114981,115575,116073,116164,115753,115418,115744,116829,120317,123776,127357,128139,128506,129265,130377,132608,134608,136394,137051,140141,143091
1445,2582,Turner County,County,SD,SD,Sioux Falls,46,125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,128539,129128,129177,129859,130316,131248,132254,133743,135186,135958,136279,137011,138205,139423,140311,141295,142939,144384,145593,147121,148575,149645,150099,151020,151778,152485,153233,154666,155875,156435,157310,158422,159692,160814,161616,162625,163175,163858,164228,165295,165017,164807,164122,164540,165445,166368,167396,168209,168559,169439,168851,169023,168189,168679,168736,168832,169167,170146,171946,173788,176529,179612,183039,185697,187838,190141,192223,194539,196408,198066,199594,203346,206721
